"prop_id","prop_country_id","prop_starrating","prop_review_score","prop_brand_bool","count_clicks","avg_bookings_usd","stdev_bookings_usd","count_bookings"
"'64710'","'219'",2,"3.5",1,7,102.408,33.3189155885962,5
"'74482'","'100'",4,"4.5",0,7,258.455,170.126601755869,4
"'2612'","'219'",3,"3.5",1,18,172.975833333333,62.7758226360984,12
"'40870'","'100'",3,"4.5",0,9,414.48,234.52122345323,4
"'74628'","'219'",3,"4.5",1,4,453.145,576.485872962209,4
"'114284'","'215'",4,"4.0",1,6,252.804,88.964751806544,5
"'105704'","'219'",2,"2.0",0,0,0,0,0
"'8951'","'219'",2,"4.0",1,26,461.958571428571,341.785665478426,14
"'69334'","'32'",4,"4.0",0,15,470.82,313.384436499326,10
"'105236'","'31'",4,"4.0",0,14,639.6675,409.965407526964,8
"'38538'","'219'",3,"4.0",1,40,1002.685,614.139532066795,18
"'104436'","'219'",3,"4.0",1,10,314.616,177.985790960964,5
"'95027'","'219'",3,"4.5",1,32,310.495333333333,204.57774697709,15
"'67792'","'219'",4,"4.5",1,16,472.064285714286,296.153991452186,14
"'21742'","'219'",2,"2.5",1,8,97.6633333333333,31.5998568913777,3
"'84512'","'219'",3,"4.5",0,5,430.52,0,1
"'136797'","'219'",2,"4.0",0,26,266.501428571429,155.734232566887,21
"'133013'","'92'",5,"4.0",1,28,780.487,437.030697389783,20
"'55314'","'219'",2,"4.0",1,6,158.836666666667,114.935728803343,3
"'20361'","'100'",3,"4.0",0,23,284.183181818182,161.11595664406,22
"'124466'","'219'",3,"4.5",1,13,334.587272727273,363.601267851848,11
"'44941'","'219'",4,"4.5",0,45,594.9603125,461.095509761023,32
"'131345'","'219'",3,"3.5",1,39,885.853333333333,913.027193893418,12
"'37643'","'219'",4,"4.5",1,13,402.78625,247.305557152357,8
"'20863'","'219'",2,"3.0",1,39,144.864,152.410247984401,30
"'78019'","'219'",2,"4.0",1,24,63.5027777777778,16.7065266040802,18
"'69680'","'219'",3,"4.0",1,15,482.026,329.591034137763,10
"'27952'","'219'",5,"0.0",1,5,2020.6,0,1
"'104546'","'219'",4,"3.5",0,32,667.02,573.372308038154,16
"'105637'","'132'",3,"4.0",1,7,124.772,11.5523614901891,5
"'112740'","'219'",3,"3.5",1,11,183.425,155.252144241768,6
"'56784'","'215'",5,"4.5",0,13,1090.2925,818.780028529489,8
"'81158'","'215'",4,"4.0",1,6,689.792,293.214439780854,5
"'117448'","'219'",3,"4.5",1,16,221.515,58.7337596702271,6
"'108642'","'219'",3,"4.5",0,6,225.5925,93.7988830890326,4
"'133687'","'132'",4,"3.5",1,6,207.885,66.175,2
"'5600'","'219'",3,"4.5",1,58,200.7498,148.333448817049,50
"'43673'","'219'",3,"4.5",1,2,98.04,0,1
"'113363'","'219'",3,"4.0",1,13,452.781111111111,371.025815796764,9
"'35461'","'219'",2,"5.0",0,5,149.18,31.18,2
"'3394'","'100'",4,"4.5",0,43,390.759736842105,320.31535588087,38
"'20297'","'55'",2,"3.0",0,6,608.9225,334.974098131109,4
"'134269'","'219'",3,"3.5",0,2,194.06,0,1
"'116435'","'219'",4,"4.5",1,18,573.604,545.417566662461,5
"'24242'","'100'",4,"4.5",0,51,202.857027027027,88.8656069386062,37
"'88307'","'100'",2,"3.0",1,25,221.576315789474,141.776276621804,19
"'119508'","'219'",3,"4.5",1,15,299.066666666667,105.915610616293,12
"'84591'","'219'",4,"4.5",0,28,215.481739130435,138.269906803361,23
"'24157'","'100'",3,"3.5",1,22,252.854705882353,187.678194637951,17
"'29303'","'219'",2,"4.0",0,4,145.906666666667,70.1337566527148,3
"'90845'","'219'",4,"4.0",1,155,279.940930232558,259.661455323138,86
"'44741'","'219'",3,"4.5",1,13,529.624,200.346710838985,5
"'41361'","'219'",2,"3.0",1,1,0,0,0
"'50874'","'219'",3,"4.0",1,24,268.53,116.756305183061,15
"'109734'","'219'",3,"3.5",1,3,716.66,9.91999999999596,2
"'120765'","'109'",5,"4.5",1,15,650.431666666667,418.386831987523,12
"'76587'","'129'",4,"4.0",1,9,127.445,26.9781342016085,4
"'21716'","'219'",2,"4.0",0,14,168.738333333333,112.683682184048,12
"'113912'","'219'",3,"4.0",1,6,201.885,67.295,2
"'60599'","'219'",3,"3.0",1,6,245.641666666667,144.634101720706,6
"'24723'","'81'",5,"4.5",1,6,350.87,243.216137211329,4
"'32194'","'100'",2,"4.5",1,1,0,0,0
"'47068'","'219'",3,"4.5",1,13,488.014444444444,398.633799595878,9
"'29402'","'219'",3,"4.5",1,15,286.769,161.202206712563,10
"'106223'","'219'",2,"4.0",1,12,208.312857142857,147.762118257139,7
"'2001'","'219'",3,"4.5",1,4,97.7433333333333,20.2507124703195,3
"'40836'","'220'",5,"4.5",1,2,614.84,0,1
"'8560'","'100'",4,"4.0",1,30,234.259444444444,111.900404252682,18
"'13558'","'219'",3,"4.0",1,26,234.655294117647,112.582050085189,17
"'32625'","'219'",4,"4.5",0,73,745.836153846154,376.712268883713,52
"'49940'","'219'",2,"3.5",1,4,0,0,0
"'39287'","'59'",3,"3.5",0,17,174.47,89.07810715883,8
"'74392'","'219'",3,"4.0",1,9,108.155,16.3399900550765,4
"'134538'","'219'",3,"4.5",1,12,362.4,254.294808899697,6
"'63663'","'219'",2,"3.0",1,6,157.153333333333,113.210224606948,3
"'113016'","'219'",3,"3.5",0,10,276.266,200.048769113934,5
"'35349'","'219'",2,"3.5",1,14,143.775454545455,82.433265721556,11
"'11243'","'219'",3,"4.0",1,9,191.252857142857,68.5943285273822,7
"'123948'","'219'",4,"4.5",1,65,657.963863636364,522.85341183659,44
"'74387'","'129'",4,"4.0",1,6,256.0975,150.106571370976,4
"'98938'","'219'",3,"3.5",1,43,461.886086956522,372.135136951959,23
"'76755'","'100'",4,"4.5",0,29,224.874,130.648229420328,15
"'75913'","'219'",3,"4.5",1,4,448.56,360.718854603785,3
"'33899'","'219'",3,"4.0",0,34,357.850769230769,222.375392470325,26
"'82295'","'219'",3,"4.0",1,9,294.91625,205.790934259596,8
"'90994'","'219'",4,"4.5",0,21,1267.91375,700.456389933334,8
"'13139'","'219'",2,"3.5",1,12,137.8475,50.8995716460364,8
"'102532'","'219'",3,"4.5",1,2,240.425,28.915,2
"'117247'","'219'",3,"4.5",1,2,338.6,141,2
"'38329'","'219'",4,"4.5",1,24,271.203684210526,224.990711134822,19
"'11948'","'219'",4,"4.5",0,89,558.619444444444,464.308463517666,54
"'86180'","'219'",0,"4.0",0,4,261.8,0,1
"'111786'","'219'",3,"4.5",1,5,161.2925,29.383100053432,4
"'91281'","'219'",2,"3.0",1,8,58.09,4.35245141653921,6
"'101143'","'219'",3,"4.0",1,19,143.0275,48.8851942693286,8
"'122342'","'219'",3,"4.0",1,5,298.775,70.3299760059679,4
"'75071'","'219'",4,"4.5",1,26,237.827,150.486765467931,20
"'89441'","'31'",4,"4.5",0,23,760.42,604.747260369983,16
"'132535'","'99'",4,"4.5",0,22,976.261111111111,783.249111762371,18
"'121215'","'55'",4,"4.5",0,11,1171.252,695.91263998867,5
"'38064'","'219'",3,"4.5",1,18,379.025384615385,267.828456999435,13
"'127523'","'219'",2,"3.5",1,24,166.628823529412,180.155867935399,17
"'22883'","'219'",2,"4.0",1,1,0,0,0
"'110868'","'219'",3,"3.5",1,5,149.033333333333,118.455192466275,3
"'69096'","'219'",3,"5.0",1,3,184.195,19.8650000000001,2
"'22780'","'219'",3,"4.0",1,23,537.115,331.566107825171,12
"'75805'","'219'",3,"4.0",1,3,99.77,0,1
"'24226'","'129'",4,"4.5",0,11,678.3725,1070.95286028086,8
"'99323'","'219'",4,"3.5",1,3,142.625,3.88500000000007,2
"'22106'","'39'",4,"4.0",0,13,393.664,280.047363108457,5
"'28884'","'100'",4,"4.5",0,45,358.597727272727,277.81676435004,22
"'136528'","'219'",3,"4.5",1,3,224.796666666667,113.364062598731,3
"'48515'","'219'",3,"4.0",1,15,148.246,119.832706431369,15
"'75658'","'219'",4,"4.5",0,9,439.75,214.206637035364,4
"'17319'","'100'",4,"4.5",0,6,619.426666666667,355.079434336726,6
"'15608'","'219'",3,"4.5",0,61,238.830212765957,298.61076416369,47
"'138600'","'219'",4,"4.5",1,87,809.4685,631.413412859924,60
"'103037'","'100'",3,"4.5",1,19,287.666153846154,319.406473623969,13
"'118824'","'219'",3,"3.5",1,29,275.233181818182,158.794587221307,22
"'116855'","'219'",2,"3.0",1,2,89.48,0,1
"'35868'","'219'",5,"4.5",1,6,274.215,69.2849999999998,2
"'9052'","'219'",3,"3.0",0,17,300.010833333333,197.263866705585,12
"'78911'","'219'",2,"2.5",1,10,166.07,62.9548415930022,5
"'61946'","'219'",4,"4.5",0,10,131.734285714286,34.3651986991587,7
"'14938'","'99'",3,"4.0",0,32,592.613333333333,232.150143018917,27
"'13232'","'219'",4,"4.0",1,16,321.148181818182,112.12542812876,11
"'89886'","'219'",3,"4.5",1,15,172.296363636364,78.575311097377,11
"'99232'","'219'",2,"1.5",0,4,564.63,0,1
"'70934'","'219'",4,"4.5",0,93,807.489310344828,748.090570613548,58
"'79712'","'219'",4,"4.5",1,7,191.868,148.140327716662,5
"'68141'","'219'",4,"4.0",1,5,410.54,0,1
"'22775'","'219'",4,"4.5",1,13,442.797,347.48235716508,10
"'12611'","'31'",4,"4.0",0,8,421.3025,181.68099933331,4
"'42171'","'219'",3,"4.5",1,9,368.3325,324.226974307737,4
"'125384'","'219'",3,"3.5",1,8,378.105,606.526422693192,6
"'45875'","'220'",5,"4.5",1,43,471.937666666667,285.884709392712,30
"'73422'","'129'",4,"4.0",1,23,370.544666666667,193.237995569079,15
"'86873'","'219'",3,"4.0",1,7,76.4225,30.420791718001,4
"'134528'","'219'",2,"3.5",0,27,166.18875,119.617950621709,16
"'139235'","'219'",3,"4.0",1,14,283.697142857143,174.667745220485,7
"'448'","'219'",4,"4.5",1,27,741.13625,804.26618535062,16
"'91919'","'219'",3,"4.5",1,11,585.6175,538.682416474448,8
"'89488'","'129'",3,"4.5",1,51,196.314186046512,105.72393516228,43
"'111660'","'100'",2,"3.5",0,4,405.475,163.825,2
"'137581'","'55'",4,"4.0",1,12,104.485,39.4987939689302,4
"'8422'","'219'",4,"4.5",1,11,175.053333333333,75.1408110742019,6
"'110592'","'219'",4,"4.5",1,10,548.373333333333,414.777483638316,9
"'67619'","'219'",4,"4.5",1,15,858.712,406.887973152317,5
"'58566'","'219'",2,"4.0",1,7,265.648,104.978041780174,5
"'18237'","'219'",4,"4.0",0,25,212.424,95.8282020979907,15
"'10901'","'219'",2,"3.5",1,10,67.74875,16.0768874766697,8
"'39301'","'219'",2,"4.0",1,4,147.37,0,1
"'112872'","'219'",2,"4.0",1,16,174.294285714286,102.86680532988,14
"'110663'","'219'",4,"4.0",1,70,331.588684210526,243.050741357817,38
"'53572'","'129'",4,"4.0",1,16,232.59,141.646360674419,13
"'93741'","'219'",2,"3.5",1,38,278.755333333333,374.084822562418,30
"'57303'","'219'",2,"3.0",1,11,163.898,93.7275798044524,5
"'110546'","'219'",5,"4.5",0,71,448.803720930232,384.81697978434,43
"'46653'","'55'",3,"2.5",0,9,75.81,13.72,2
"'124566'","'219'",2,"3.0",0,21,382.45,280.419049415335,8
"'13589'","'55'",4,"4.0",0,1,252.53,0,1
"'53599'","'219'",3,"4.0",1,12,141.57,130.817481553499,10
"'135274'","'80'",4,"4.5",1,39,444.427391304348,332.291641067947,23
"'9347'","'138'",3,"4.0",0,9,462.1,253.042365227643,4
"'126576'","'219'",2,"3.0",0,0,0,0,0
"'130210'","'219'",2,"4.0",1,12,128.187272727273,64.3976786835885,11
"'14041'","'219'",4,"4.5",1,15,283.54,63.4599999999999,2
"'24837'","'219'",3,"4.0",1,3,247.4,52.8399999999999,2
"'6913'","'219'",3,"4.0",1,18,368.77,373.082363847831,14
"'95580'","'219'",2,"4.0",1,10,417.064285714286,359.051635238369,7
"'15672'","'219'",3,"4.5",1,6,292.991666666667,152.304041685994,6
"'13444'","'219'",4,"4.0",0,44,1674.706,875.485557587332,15
"'85495'","'219'",3,"3.0",1,20,424.566153846154,695.068293761771,13
"'33848'","'219'",3,"3.0",1,1,156.68,0,1
"'84556'","'219'",3,"3.5",1,14,263.0925,158.927473769484,8
"'38320'","'219'",2,"3.0",0,3,104.64,34.3442688086382,3
"'46013'","'219'",3,"4.5",0,6,299.385,144.395,2
"'118714'","'219'",3,"4.5",0,21,735.98,567.969465008303,11
"'39329'","'219'",4,"4.5",0,6,171.715,5.57500000000053,2
"'106009'","'219'",2,"4.0",1,4,217.22,108.61,2
"'29740'","'98'",5,"4.5",0,21,379.856923076923,115.537281587747,13
"'128825'","'219'",2,"2.5",0,5,48.01,3.15684969550345,4
"'9128'","'205'",4,"4.5",0,26,869.193571428572,593.895692063455,14
"'25521'","'219'",4,"4.0",1,51,311.526666666667,277.19179530306,36
"'100238'","'219'",4,"4.5",0,17,574.29,196.785650391486,3
"'48306'","'219'",3,"4.5",1,5,143.44,39.6,2
"'37438'","'219'",3,"4.5",0,14,314.412857142857,168.665035221063,7
"'75952'","'219'",2,"2.0",1,2,63.065,2.74500000000011,2
"'124620'","'55'",4,"4.5",1,9,373.83,194.57632428286,7
"'117252'","'219'",3,"4.5",1,26,289.760526315789,375.660162023207,19
"'57961'","'219'",3,"4.5",1,10,137.402857142857,56.2655547291555,7
"'38058'","'219'",2,"2.5",1,10,115.42,59.3933885209456,4
"'104466'","'100'",3,"3.5",0,32,313.1924,209.523926028127,25
"'88169'","'100'",3,"3.0",1,6,172.838,47.9634533368899,5
"'75191'","'219'",4,"4.5",1,22,282.8535,139.685177534161,20
"'97244'","'205'",4,"4.5",0,21,645.051333333333,499.344363458948,15
"'36703'","'219'",2,"3.0",1,7,81.256,28.0031445377122,5
"'33980'","'219'",3,"5.0",1,3,421.54,320.82,2
"'114639'","'219'",3,"4.5",1,2,0,0,0
"'126199'","'219'",2,"4.5",0,12,178.095,94.4408078727976,12
"'101999'","'219'",2,"4.5",0,9,277.902857142857,126.328893733131,7
"'34109'","'55'",3,"3.0",1,1,0,0,0
"'123424'","'100'",3,"3.0",1,12,168.511,99.1152060432706,10
"'91134'","'219'",4,"4.0",0,5,85.765,14.145,2
"'99979'","'219'",2,"3.0",1,4,293.44,151.489923317251,3
"'99030'","'219'",3,"4.5",1,21,195.538571428571,49.3289805948858,7
"'84285'","'219'",3,"3.0",1,10,326.53,136.991931331739,4
"'23555'","'219'",4,"4.0",1,7,449.005,309.825,2
"'75268'","'219'",3,"4.5",1,5,320.56,20.9020764518751,3
"'124813'","'219'",3,"4.5",1,6,688.526666666667,380.074403797759,3
"'49185'","'219'",4,"4.0",1,6,354.92,79.6200000000001,2
"'12496'","'100'",4,"4.5",1,4,249.765,100.185,2
"'95335'","'219'",3,"3.5",0,17,459.58,234.544650077549,10
"'72302'","'219'",3,"3.5",1,10,156.232,84.4468138889799,5
"'53761'","'219'",3,"4.5",1,6,179.6,51.5096646271358,4
"'85722'","'100'",3,"4.0",0,10,427.41375,755.803760194032,8
"'2087'","'219'",2,"3.0",0,7,697.395,533.235,2
"'1645'","'219'",3,"4.5",1,12,274.105714285714,129.383253150933,7
"'138615'","'92'",5,"4.0",0,18,520.514166666667,312.587834361755,12
"'111733'","'219'",3,"3.5",1,16,206.106363636364,202.23002952411,11
"'66541'","'219'",4,"4.5",1,56,305.632941176471,172.015657093961,34
"'66729'","'219'",2,"4.0",1,24,106.116111111111,54.6597889107288,18
"'31419'","'219'",3,"4.0",1,33,110.150689655172,44.0896871146665,29
"'29116'","'99'",4,"4.0",1,64,821.495277777778,746.335200747575,36
"'118021'","'219'",3,"4.0",1,6,203.6,0,1
"'73570'","'219'",2,"2.0",1,4,77.695,59.6053057621551,4
"'30852'","'219'",3,"4.5",1,18,221.748461538461,180.876324038369,13
"'139388'","'219'",2,"4.0",1,13,327.901666666667,129.051039956635,6
"'89365'","'219'",2,"3.0",1,4,0,0,0
"'91781'","'219'",3,"4.5",1,15,153.46,46.0531982240828,3
"'41001'","'219'",4,"4.5",1,19,443.244666666667,300.807846924836,15
"'103010'","'219'",3,"3.5",1,6,175.75,21.8988873385537,3
"'14920'","'219'",2,"3.5",0,11,333.956666666667,127.58200521843,6
"'131207'","'219'",2,"3.5",0,23,368.47,355.600866962688,13
"'69023'","'219'",3,"4.0",1,15,135.116666666667,58.3797626655752,9
"'13720'","'219'",2,"3.0",0,9,137.27,0,2
"'85937'","'219'",3,"4.0",1,3,94.12,29.545734040636,3
"'59053'","'219'",3,"4.5",1,1,0,0,0
"'131295'","'219'",4,"4.5",0,14,753.627777777778,593.542144170212,9
"'113979'","'219'",3,"4.5",1,15,194.12,138.288981221472,11
"'29953'","'100'",4,"4.0",1,45,414.208965517241,302.543411582592,29
"'43064'","'219'",3,"3.5",0,4,365.75,235.586097354378,3
"'115077'","'219'",3,"4.0",1,8,217.926666666667,163.685664783314,6
"'10239'","'219'",3,"4.5",1,16,170.243,61.9998924273261,10
"'20065'","'219'",3,"4.5",0,30,446.878125,324.787027146612,16
"'44143'","'219'",4,"4.5",1,45,789.386071428571,607.641720931594,28
"'89097'","'219'",2,"3.5",1,17,450.975,420.971810046197,14
"'92946'","'219'",2,"4.5",0,2,99.46,0,1
"'29565'","'219'",2,"4.5",1,2,76.22,0,1
"'70938'","'219'",3,"5.0",1,4,337.6,168.8,2
"'35042'","'219'",3,"4.5",0,8,259.735,10.8050000000004,2
"'95736'","'99'",5,"4.5",0,24,2220.97666666667,1142.948630541,12
"'32718'","'219'",3,"5.0",1,10,170.73,65.2933734939636,9
"'98998'","'219'",3,"4.5",1,3,1816.38,0,1
"'104556'","'219'",3,"4.0",1,10,357.283333333333,174.152803467402,3
"'95658'","'219'",3,"3.0",1,9,433.751666666667,166.211392651714,6
"'79882'","'100'",2,"3.5",1,2,259.86,0,1
"'119698'","'219'",3,"3.5",1,24,303.953333333333,366.078850537847,18
"'46436'","'219'",2,"4.0",1,3,83.66,0,1
"'99085'","'219'",4,"4.5",0,4,0,0,0
"'134838'","'100'",3,"4.5",0,6,296.792,110.732759994502,5
"'66209'","'219'",4,"4.0",1,10,234.948571428571,125.200588363356,7
"'40937'","'219'",3,"3.5",1,8,171.496666666667,106.883907685967,6
"'107399'","'219'",3,"3.5",1,3,100.83,0,1
"'34583'","'219'",4,"4.5",1,15,297.767777777778,167.150318361632,9
"'119544'","'219'",3,"4.0",1,8,171.383333333333,127.979879234546,3
"'132488'","'219'",2,"3.0",1,10,174.122857142857,99.8544870891475,7
"'34107'","'2'",4,"4.5",1,12,409.0725,241.455467879172,12
"'99955'","'219'",3,"4.0",1,12,225.1,173.78362400246,7
"'27174'","'219'",4,"4.5",0,4,751.0775,592.391809294111,4
"'72731'","'219'",5,"4.0",1,48,600.771891891892,439.655295054425,37
"'63171'","'219'",4,"4.0",1,4,152.966666666667,57.9559616337171,3
"'33801'","'219'",2,"0.0",1,2,150.94,0,1
"'589'","'219'",3,"4.5",1,6,260.93,96.985857938155,5
"'112484'","'219'",3,"4.0",1,8,142.56625,53.710916939087,8
"'26327'","'219'",4,"4.0",1,9,251.74,114.769705207138,6
"'86680'","'219'",3,"3.5",0,0,0,0,0
"'81388'","'219'",4,"4.0",1,35,898.135625,1555.96419412116,16
"'211'","'219'",3,"4.0",1,6,136.56,59.94,2
"'93439'","'100'",2,"3.5",1,2,198.025,94.9250000000001,2
"'80045'","'219'",5,"5.0",1,26,757.8925,444.313753897045,12
"'113853'","'219'",3,"3.5",0,21,551.732666666667,539.536908165594,15
"'132979'","'219'",2,"3.5",1,21,261.531666666667,148.362983750066,18
"'112301'","'100'",4,"4.5",1,46,687.651034482759,607.403473485605,29
"'130028'","'219'",4,"4.0",1,12,195.349,94.8344755297355,10
"'65758'","'219'",3,"3.5",1,43,164.5484375,95.0340203923499,32
"'125066'","'219'",4,"4.0",1,18,368.3225,214.495602096523,8
"'35880'","'99'",4,"4.0",0,7,727.98,173.13,2
"'131382'","'219'",3,"4.5",1,11,217.025714285714,97.7016042940579,7
"'8869'","'219'",2,"4.0",1,4,134.93,0,1
"'103886'","'100'",3,"4.0",1,6,188.71,63.1927302780945,5
"'16455'","'100'",3,"3.0",0,12,217.812222222222,131.174122429166,9
"'10737'","'100'",4,"4.0",1,23,498.560769230769,325.677478389553,13
"'26507'","'100'",5,"4.5",1,15,1009.49857142857,915.094181311076,7
"'66605'","'219'",2,"3.0",1,8,86.208,30.764035105948,5
"'78500'","'219'",3,"3.0",1,176,192.771441441441,211.697658112164,111
"'79737'","'205'",5,"4.5",1,33,722.209,595.338375647833,20
"'36412'","'219'",4,"4.5",0,88,403.80746031746,310.363663649895,63
"'38247'","'219'",3,"4.5",1,2,0,0,0
"'48555'","'219'",3,"3.0",0,23,129.133333333333,46.4547477540122,12
"'124356'","'219'",2,"3.5",1,1,0,0,0
"'123939'","'219'",3,"4.5",1,14,414.106,357.671235415989,10
"'87171'","'219'",3,"3.5",1,19,181.733076923077,153.000125258099,13
"'27230'","'219'",3,"4.5",1,22,666.191875,494.736032145158,16
"'98816'","'219'",2,"4.5",1,11,178.01,146.607007335939,9
"'135468'","'31'",4,"4.0",0,4,626.45,339.401249482084,4
"'27885'","'100'",2,"4.0",1,12,257.182857142857,186.16033478961,7
"'121564'","'219'",3,"5.0",1,5,431.23,268.25,2
"'75147'","'219'",3,"4.0",0,2,0,0,0
"'64115'","'219'",3,"5.0",0,6,329.08,36.8200000000001,2
"'66230'","'219'",3,"4.5",1,8,163.562857142857,96.6667671826829,7
"'53590'","'55'",3,"4.0",0,12,573.28,308.871371465714,9
"'113549'","'219'",2,"4.0",1,2,98.24,0,1
"'50215'","'219'",4,"4.5",0,68,490.032857142857,374.974486352934,42
"'83511'","'219'",2,"4.0",1,6,110.74,0,1
"'71987'","'219'",3,"4.5",1,7,236.07,59.5867193257021,5
"'68206'","'219'",4,"4.5",1,46,1241.967,503.045381472685,20
"'116079'","'219'",2,"4.5",1,2,273.42,0,1
"'139281'","'39'",4,"4.0",0,23,431.335555555556,250.882113113404,18
"'99419'","'219'",4,"4.0",1,9,417.671666666667,305.278065453812,6
"'816'","'100'",3,"4.5",1,19,291.228,164.870230714947,15
"'86816'","'219'",3,"3.5",0,14,202.415,125.53949619542,10
"'119888'","'219'",3,"4.5",0,10,361.587142857143,242.305941894851,7
"'39442'","'219'",4,"4.5",1,30,391.580434782609,386.997314466339,23
"'119536'","'219'",2,"4.0",1,19,82.2747368421052,46.7718630407126,19
"'22072'","'219'",3,"4.5",1,2,179.46,0,1
"'104757'","'219'",3,"4.0",1,7,230.488,80.8763573363687,5
"'128982'","'219'",3,"4.0",1,2,182.08,52.2400000000001,2
"'49376'","'100'",3,"4.5",1,7,323.244285714286,252.206239237264,7
"'87186'","'100'",2,"4.0",1,12,172.91125,101.491030445737,8
"'11235'","'219'",3,"4.0",1,0,0,0,0
"'17579'","'129'",5,"4.5",1,29,392.8648,383.381408981917,25
"'97537'","'219'",2,"1.5",1,1,140.8,0,1
"'84122'","'219'",5,"5.0",1,22,4015.37714285714,1925.85129457609,7
"'109084'","'219'",2,"3.0",1,6,167.842,146.82994618265,5
"'102305'","'219'",2,"4.0",1,6,182.31,127.977626755617,4
"'55264'","'219'",4,"4.5",1,15,513.7975,264.661914938191,8
"'139855'","'219'",3,"5.0",1,4,323.9025,203.370778674691,4
"'129916'","'219'",3,"4.0",1,16,355.625,328.595766261527,10
"'98428'","'219'",3,"4.5",1,7,1186.1575,663.826699236141,4
"'51570'","'129'",5,"4.5",1,23,423.982307692308,190.616287025243,13
"'85130'","'219'",3,"4.5",1,7,531.796666666667,273.855436843764,3
"'7548'","'219'",4,"4.0",1,14,338.194444444444,311.066431994165,9
"'100449'","'219'",3,"5.0",1,9,214.101666666667,134.842318581948,6
"'128606'","'59'",3,"4.0",1,4,148.85,2.63000000000003,2
"'123096'","'219'",2,"3.0",1,6,192.95,0,1
"'81478'","'219'",2,"3.5",0,5,203.48,0,1
"'32597'","'219'",2,"3.5",1,9,225.69,243.566191942032,7
"'67406'","'219'",2,"4.0",1,2,76.53,0,1
"'80276'","'138'",4,"4.0",0,4,635.145,77.3449999999998,2
"'39219'","'219'",3,"3.5",0,19,299.284375,249.405640823558,16
"'9467'","'219'",4,"4.5",1,19,175.4,58.0580743738542,15
"'123092'","'219'",5,"4.5",0,11,1571.82,1123.57904985215,3
"'103307'","'219'",4,"4.5",1,76,672.783793103448,432.246604433433,58
"'116211'","'219'",4,"4.5",1,35,526.645714285714,320.603906172494,14
"'50643'","'219'",4,"4.0",0,28,722.200769230769,603.309034810539,13
"'105570'","'100'",3,"4.0",1,12,284.087142857143,188.292336595009,7
"'123546'","'219'",3,"4.0",1,6,212.09,105.073315832327,4
"'80909'","'219'",4,"4.0",0,39,323.132413793103,190.916790588613,29
"'78760'","'219'",2,"4.0",0,9,601.135,231.305,2
"'16589'","'219'",3,"4.5",1,15,164.666666666667,131.300469661511,9
"'131706'","'100'",3,"4.5",0,3,193.05,53.5951869729612,3
"'113108'","'219'",3,"4.0",1,13,469.945,442.41618775952,6
"'85430'","'219'",3,"3.5",1,14,488.428,213.063583317281,5
"'108197'","'219'",3,"4.0",1,25,304.331538461538,233.332567275722,13
"'6997'","'219'",3,"4.5",1,13,201.145555555556,134.61333647906,9
"'109409'","'219'",3,"4.5",1,13,176.239,85.1249224904199,10
"'99280'","'219'",2,"3.5",1,3,94.85,28.0651325788187,3
"'50458'","'219'",3,"3.0",1,13,166.099,55.4882276613698,10
"'5847'","'100'",4,"4.5",0,47,308.287586206897,237.409868743766,29
"'23573'","'132'",5,"4.5",0,13,506.225,255.574551468516,6
"'128433'","'55'",3,"4.0",0,9,409.225714285714,225.10225383508,7
"'140323'","'100'",3,"4.5",1,2,258,0,1
"'120850'","'219'",2,"3.0",1,0,0,0,0
"'18670'","'100'",3,"4.0",1,23,384.051666666667,113.758977728744,12
"'32888'","'132'",3,"3.0",1,3,0,0,0
"'83198'","'219'",3,"3.0",1,8,180.848333333333,140.711588532083,6
"'1535'","'219'",4,"4.5",1,97,380.838428571429,281.296489585712,70
"'83079'","'100'",2,"2.5",1,4,140.4225,71.8540181113763,4
"'29738'","'219'",4,"4.5",1,18,772.825454545455,444.55398327197,11
"'94106'","'219'",3,"4.5",1,4,114.78,11.2899999999999,2
"'36710'","'219'",3,"3.5",0,11,884.2,684.074877005434,4
"'37881'","'219'",2,"4.0",1,19,346.866666666667,257.448229855161,12
"'53113'","'219'",3,"4.5",0,18,359.094615384615,236.978447985186,13
"'71230'","'219'",3,"4.0",1,12,289.396666666667,401.50107322397,9
"'33083'","'219'",5,"4.0",1,62,720.118888888889,479.741001576069,36
"'97054'","'219'",3,"3.5",0,37,488.834736842105,444.091160536929,19
"'2488'","'219'",2,"3.5",0,1,132.54,0,1
"'97973'","'219'",3,"4.0",1,12,334.016,173.797291302252,5
"'138360'","'219'",3,"3.5",0,13,644.31,301.677124025008,10
"'135857'","'219'",3,"4.0",1,10,682.556666666667,467.437859173697,6
"'72975'","'99'",4,"4.0",1,34,554.198695652174,383.193635400358,23
"'50482'","'219'",3,"3.0",0,16,304.173333333333,234.045080700279,9
"'19018'","'219'",2,"3.5",1,10,594.8,670.335268976154,6
"'129063'","'219'",3,"4.5",1,8,353.484,313.394817481081,5
"'25857'","'100'",0,"4.5",0,8,683.76,502.42013172908,6
"'78638'","'181'",4,"4.5",0,20,584.192352941177,328.830290692352,17
"'90015'","'100'",4,"4.0",1,21,230.103529411765,98.5401307286216,17
"'91557'","'31'",3,"3.5",0,5,401.842,76.1952141279228,5
"'84425'","'219'",3,"4.5",1,3,148.75,35.31,2
"'47543'","'100'",2,"3.5",0,24,275.3,207.994330898018,14
"'68230'","'219'",3,"3.5",1,29,230.46,210.382873028287,22
