prop_id,prop_country_id,prop_starrating,prop_review_score,prop_brand_bool,count_clicks,avg_bookings_usd,stdev_bookings_usd,count_bookings
'121004','219',3,4,1,2,0,0,0
'14960','219',3,4,1,9,383.9328571,240.2096007,7
'83625','219',3,4,1,14,237.2390909,155.6049038,11
'64657','219',4,0,1,20,417.332,243.6754143,15
'134598','219',3,3.5,1,6,193.3633333,92.18071032,3
'29996','219',2,3,0,6,76.27,27.91856312,6
'41326','219',3,3.5,1,19,291.058,197.0913083,10
'95728','219',2,3.5,0,8,205.5275,130.985263,4
'128927','98',5,4,0,5,304.995,136.625,2
'51029','219',3,3.5,0,9,139.8833333,67.08538556,3
'30219','98',4,4,0,6,197.104,164.6818449,5
'46371','219',2,2.5,0,11,173.18375,139.5532153,8
'24168','219',3,3.5,0,10,671.0814286,777.0606323,7
'19855','100',3,4.5,1,12,310.6914286,336.3125083,7
'68332','219',3,4.5,1,21,706.5628571,399.9741998,7
'31111','219',4,4.5,1,16,2488.93,1696.752618,5
'127094','219',3,3.5,1,23,261.2755556,149.309535,9
'41873','59',4,4.5,1,9,682.24,346.597282,9
'78232','219',4,4.5,1,14,431.1341667,330.2622887,12
'140279','219',2,4,0,12,276.6433333,132.570637,6
'53916','100',4,4.5,1,15,630.5244444,387.4908551,9
'101112','219',3,3.5,1,8,228.6014286,213.5392546,7
'24079','138',5,4.5,1,17,574.455,587.3019846,10
'114550','219',2,4,1,6,526.58,341.4868302,3
'92196','219',3,4.5,1,7,211.59,149.9700966,5
'37126','219',3,3.5,1,11,275.7225,161.0529837,8
'40804','219',2,2.5,0,6,156.08,0,1
'89334','219',4,4.5,1,5,367.028,128.2860277,5
'90299','99',4,4.5,1,9,1989.06,1163.845819,3
'28660','99',3,3,1,3,0,0,0
'61879','48',4,4.5,0,3,476.055,284.895,2
'78572','219',2,3.5,1,8,351.59,73.52382811,4
'131362','219',2,3.5,1,1,435.52,0,1
'106801','219',4,4,0,23,478.8657895,417.6417163,19
'90688','219',2,3,1,22,145.63375,176.6945047,16
'83806','219',4,4,1,30,559.1215,287.8686293,20
'68795','55',4,3.5,0,26,408.1283333,280.0177668,18
'108752','219',3,3.5,1,17,188.0341667,90.0063738,12
'67359','219',2,4,1,12,97.60727273,36.15105986,11
'4218','219',1,2,1,2,214.56,0,1
'133631','219',4,5,0,12,866.006,499.9839291,5
'45313','55',3,0,1,3,91.345,1.085,2
'113536','219',3,4,1,7,0,0,0
'63256','219',2,2.5,1,1,0,0,0
'54075','219',3,3.5,1,2,66.59,0,1
'9522','219',3,4,1,35,973.7978571,847.150737,14
'81953','219',4,4,1,64,392.6954167,275.2444909,48
'46385','219',4,4,1,14,292.98,168.1545955,9
'126908','73',4,4.5,1,6,285.776,91.19665972,5
'41084','219',3,4,1,8,447.9442857,234.9875124,7
'132316','100',2,3,0,5,201.696,87.75658941,5
'30745','219',2,2.5,0,2,138.06,0,1
'38947','219',3,4.5,1,12,155.2925,55.14188398,4
'23345','99',1,2,1,6,215.59,20.77,2
'38801','219',2,3.5,1,9,205.26,147.2529147,4
'49532','219',4,4.5,1,29,170.3704167,69.13827723,24
'93278','219',2,4,1,26,419.6,462.4678796,14
'76534','219',4,4.5,0,70,278.7996429,167.380636,56
'83736','219',2,3.5,1,9,508.015,63.435,2
'131053','219',4,4.5,1,19,221.546875,130.3909335,16
'3285','219',3,4.5,1,2,0,0,0
'64872','219',2,4,0,20,596.5033333,405.787669,15
'81398','129',4,4.5,1,16,358.3463636,164.6763017,11
'81496','219',2,3,1,10,198.8,87.92,2
'54601','219',4,4.5,1,18,374.1533333,250.5757618,12
'17134','219',3,4,0,22,809.2333333,304.5807377,6
'62393','219',2,4,1,4,65.2,4.363400814,3
'102908','219',2,3.5,1,4,240.73,67.99,2
'18566','100',3,4.5,0,8,150.9966667,13.49158338,3
'62009','219',2,3.5,0,8,623.42,93.02,2
'72857','219',3,4.5,1,2,583.43,363.53,2
'78190','55',4,4,1,28,755.4647619,629.4619234,21
'2037','219',4,4.5,1,46,514.4613793,515.6655426,29
'78976','100',4,5,0,10,391.3171429,171.5775327,7
'16715','100',2,3.5,0,4,710.11,0,1
'137107','219',3,3,0,7,0,0,0
'46846','219',4,4,1,98,260.7571053,460.0001935,76
'47233','98',5,4.5,0,7,335.545,41.45184827,4
'116449','219',4,4.5,1,9,438.4385714,306.1772043,7
'42036','219',2,3.5,1,5,193.0833333,127.179163,3
'97758','219',2,4,1,9,102.9657143,39.32768195,7
'96662','219',4,4,1,29,731.05,437.4341628,14
'9489','129',5,4.5,1,19,611.0892857,426.1928062,14
'42643','219',3,4,1,6,295.6633333,265.8332312,6
'36879','55',4,4.5,1,18,220.7875,125.1416586,16
'37391','56',4,4,0,5,198.965,70.17950609,4
'82482','219',3,3,1,5,98.58333333,35.32149707,3
'103149','219',3,4.5,1,8,210.68,75.78860574,5
'138098','219',2,3.5,1,0,0,0,0
'46732','219',2,3.5,1,3,129.345,46.195,2
'115683','55',4,3.5,1,14,663.2414286,421.527164,7
'91636','81',4,4,0,14,420.412,276.0503299,5
'30605','219',2,2.5,1,6,172.5,65.08405949,4
'130587','219',3,4.5,1,5,345.71,148.8592402,3
'88807','55',4,4,0,15,991.6611111,401.2833558,9
'70480','219',3,3.5,1,20,236.18,167.5341205,12
'29230','219',3,4,1,25,421.055,232.1332974,6
'3131','215',4,4.5,0,4,729.81,462.9590937,3
'80046','219',3,3.5,1,15,135.4611111,62.85436208,9
'112569','99',4,4,1,23,915.2,716.1300524,11
'98465','219',4,4.5,1,34,432.8758824,260.1662555,17
'107606','219',3,4.5,0,8,235.04,167.942618,7
'74426','219',3,4,1,3,116.64,0,1
'83023','219',3,4,1,5,126.8,38.57974598,3
'76396','219',3,3.5,1,44,271.3275,182.4577417,28
'52032','219',3,4.5,1,17,258.9316667,152.6578732,12
'2548','219',2,3.5,1,13,178.04,265.0605523,10
'13323','219',4,4.5,0,18,805.1435714,445.5933766,14
'128711','219',3,4,1,9,241.8383333,128.0586727,6
'93179','219',4,4.5,1,16,466.3475,306.4411131,8
'99349','219',4,4.5,1,14,502.4428571,303.694535,7
'110642','129',4,4.5,1,1,89.53,0,1
'118749','219',4,4,0,19,803.69,1223.692137,8
'52487','219',4,4.5,1,19,953.7257143,532.0386597,7
'32519','100',3,4,1,4,103.605,9.815,2
'14186','219',4,4,1,7,464.8133333,323.6405728,3
'44027','219',3,4.5,1,7,703.655,370.655,2
'139945','219',3,4.5,1,4,226.465,87.21618843,4
'57445','219',0,4.5,0,0,0,0,0
'88255','219',3,4.5,1,1,160.53,0,1
'125611','219',3,3.5,1,16,1316.1275,459.0270934,4
'125488','219',3,4,1,18,386.1009091,154.6462189,11
'22082','219',2,1.5,0,3,111.47,18.13,2
'37283','219',3,4,0,57,245.9738095,126.8050259,42
'58991','219',3,3.5,1,13,283.38,158.5478981,10
'133947','219',4,4.5,1,9,397.0428571,234.5170249,7
'52693','219',3,5,1,4,232.3466667,84.33771253,3
'21156','99',4,4.5,0,5,255.89,64.15,2
'108564','219',4,4.5,1,44,600.0354167,439.5325285,24
'38693','219',3,4,1,4,123.8275,57.91484023,4
'53730','4',4,4.5,0,11,335.3657143,306.5533182,7
'130461','219',3,4.5,0,5,608.82,0,1
'89232','219',4,4.5,1,5,1093.88,403.54,2
'67621','219',2,3.5,1,10,128.7083333,37.87357056,6
'106647','219',4,4.5,0,36,513.878,417.2057283,25
'99851','219',2,3.5,0,6,114.29,54.47687399,3
'17412','55',5,4,1,23,1130.42375,626.9220627,16
'134563','219',3,4,1,4,195.285,86.83830995,4
'6774','219',3,4,0,34,481.89,370.5486665,14
'19265','219',2,3.5,1,15,449.37125,418.4724725,8
'7310','81',5,4.5,1,28,528.9583333,318.7425251,12
'711','219',2,3.5,1,6,702.47,0,1
'9401','219',3,4,1,15,407.922,430.3017463,10
'6133','219',3,4.5,1,9,217.676,77.71697333,5
'98367','129',4,4.5,1,7,206.3175,53.57159293,4
'43441','219',2,3.5,1,9,163.78,66.01548909,3
'77504','219',4,4.5,0,19,844.074,668.406806,10
'63849','2',4,3.5,0,13,303.74,148.3172679,7
'90392','219',2,2,0,7,201.9233333,107.8369152,3
'8834','219',2,3,0,14,95.52777778,81.27249921,9
'102226','100',3,3.5,1,18,215.3444444,70.98644113,9
'128834','219',3,4.5,1,3,1067.8,0,1
'91906','219',3,4.5,1,29,324.9230435,309.4568119,23
'95577','219',2,3,1,4,99.445,54.295,2
'43978','219',2,1.5,0,2,0,0,0
'86668','99',3,3.5,1,53,588.0664,650.0060923,25
'91759','219',3,4,1,16,221.1630769,190.4795909,13
'27645','181',5,4,0,5,648.4033333,330.6257919,3
'124191','219',3,3.5,0,15,870.665,341.3416433,4
'118800','219',3,3.5,0,92,140.0402083,98.52416033,48
'78742','219',3,4.5,1,6,162.9433333,44.47681518,3
'52498','100',3,4,1,14,258.8275,81.71645042,8
'77074','219',4,4.5,0,30,743.035,548.9646404,14
'66602','219',4,4,1,11,511.816,251.3956596,5
'56804','219',3,3,1,19,119.9323077,68.20241516,13
'12051','219',3,4,0,15,635.5942857,435.7153443,7
'10746','219',5,4.5,1,78,777.3158537,558.8113814,41
'37790','219',4,4,1,25,433.3671429,299.2944713,14
'99046','73',4,4,1,9,243.0816667,69.16282176,6
'125378','219',3,4.5,1,12,604.2571429,929.4386402,7
'133620','219',4,3.5,0,10,1433.8475,1287.496224,4
'17903','219',3,3.5,1,1,368.92,0,1
'61877','219',3,3,0,29,608.6628571,941.1050027,21
'92965','219',4,4,1,28,530.212,418.3542359,15
'46255','219',2,3,0,2,0,0,0
'99484','219',3,4,1,52,114.8363636,56.15858232,44
'39427','219',4,4.5,1,33,989.4283333,1850.952693,24
'21081','220',4,3.5,0,5,638.63,166.83,2
'15243','219',2,2.5,1,7,97.43666667,27.81764468,3
'12001','55',3,3.5,0,6,0,0,0
'32153','219',2,3.5,0,6,208.0725,145.3403802,4
'98144','219',3,4,1,4,89.22,0,1
'39298','219',2,2.5,1,5,266.7333333,92.31623416,3
'22624','215',4,4.5,1,9,321.218,112.0394631,5
'72400','219',4,4.5,1,30,646.5216667,255.9757867,12
'117469','55',4,4,1,17,182.2192308,102.8451983,13
'105389','219',3,4,1,18,299.6514286,206.2235893,14
'69885','219',2,3,1,2,75.11,0,1
'121674','219',3,4,1,10,176.96875,98.81848365,8
'4017','219',3,4.5,1,13,621.1175,826.305728,8
'123667','55',4,4,1,11,637.1966667,190.85639,3
'23811','219',3,4.5,1,7,492.0533333,281.6888403,3
'75205','219',4,4.5,0,32,665.6292,567.05005,25
'88218','219',4,3.5,1,134,217.8130769,212.5351991,104
'90908','219',2,3,1,11,266.7114286,194.674718,7
'21150','100',3,4,1,50,361.9658621,233.6748661,29
'105538','219',4,4,0,13,326.2566667,121.5073557,3
'68273','129',3,4,1,11,239.27,221.1023556,3
'51883','219',4,4.5,1,31,1029.295,880.0971867,18
'64685','132',3,2.5,0,16,415.3016667,768.8672156,12
'101124','219',3,4.5,1,3,259.16,78.84985901,3
'128890','219',4,5,0,13,422.4427273,324.289022,11
'58231','219',3,4.5,1,8,254.7233333,82.1343543,3
'137562','100',2,4,1,11,210.7088889,96.13215735,9
'118655','219',3,4,0,57,987.5273077,765.3022961,26
'95326','32',4,4.5,0,9,584.8985714,224.4268955,7
'95621','219',2,3,1,8,163.54,116.863026,4
'70076','219',4,4,1,42,239.393125,170.7816028,32
'92430','4',4,4,1,28,99.86,16.49115217,24
'4634','219',3,4.5,1,11,427.595,214.4040528,4
'9717','129',3,3.5,1,8,203.3171429,119.8610831,7
'12005','219',3,4.5,1,26,361.5385714,255.8219388,21
'99756','219',5,4.5,1,7,880.96,949.7326475,3
'79537','219',4,4,1,47,278.8394444,328.6046165,18
'57469','219',3,4,1,19,157.5333333,75.04485429,12
'31199','59',4,4.5,1,10,110.234,23.85498321,5
'1442','31',4,3.5,0,15,341.858,311.4968447,10
'7459','219',3,0,1,4,172.9,9.16,2
'48147','55',4,4.5,0,10,467.7585714,148.4049874,7
'118355','219',3,4,0,18,165.4553846,64.72477265,13
'114103','219',4,3.5,1,38,343.28,197.2919651,22
'77629','219',3,4.5,1,6,347.04,112.5709545,4
'19947','219',3,4,1,5,135.105,61.015,2
'51726','219',3,4,1,10,144.4585714,39.96347205,7
'26618','219',2,3,1,18,133.5816667,40.5559611,6
'74567','219',3,4.5,1,13,241.2357143,102.9660234,7
'102460','219',3,3.5,0,29,333.5477273,259.2614282,22
'120730','109',5,3.5,0,15,362.0166667,321.8182781,9
'3335','219',4,4.5,1,28,362.6804545,243.637269,22
'95711','219',3,4,1,11,277.12875,190.7086511,8
'129968','219',4,5,1,8,681.7133333,216.8489252,3
'20707','219',4,4,0,21,230.11,217.6637176,13
'79962','219',3,3.5,0,5,936.99,0,1
'103744','100',3,4,1,27,187.9009524,113.4953936,21
'79221','219',3,4.5,0,13,441.915,378.3387561,12
'73074','219',2,2.5,1,4,113.5,33.26,2
'133820','219',2,3,0,5,171.66,100.1016566,4
'97517','100',3,3.5,1,12,204.58,76.78512649,4
'126657','219',4,4,1,181,1034.429043,1006.130812,115
'100944','219',0,4,1,10,200.3428571,90.47054544,7
'57896','219',3,5,1,11,528.28375,815.8300278,8
'125828','99',3,4,1,4,1307.875,72.485,2
'103267','219',4,4,1,21,338.3389474,368.1058251,19
'86675','219',3,4,1,3,247.38,145.0870479,3
'128329','31',4,4,0,7,1243.366667,1478.768746,3
'102875','219',3,5,1,5,415.7975,247.9681284,4
'78649','219',3,4,1,38,210.835625,118.2025951,16
'26929','219',2,4.5,0,10,86.90222222,36.5592839,9
'105232','219',2,1.5,0,5,91.005,29.67424009,4
'138758','55',4,4,0,53,607.2004,397.0793183,25
'56776','219',4,4,1,87,351.3722727,258.067916,44
'48996','55',4,4,1,20,162.458125,82.20574845,16
'137675','219',3,3.5,1,7,134.21,47.49764836,5
'61296','219',4,4,0,28,367.24125,135.5175908,8
'20274','219',4,4.5,1,52,354.849375,254.699301,32
'69006','219',2,2.5,1,13,106.542,27.7967465,10
'123355','219',4,4.5,1,14,268.842,132.6036377,5
'5780','219',2,3.5,1,12,293.985,172.0871395,8
'117696','219',2,2.5,1,1,230,0,1
'130102','219',4,4,1,13,793.656,373.3589857,5
'139249','55',5,4.5,0,7,446.658,430.3571236,5
'29877','219',3,4,1,5,114.295,3.925,2
'38981','219',2,4,1,26,206.4452941,185.2323009,17
'99970','219',4,4.5,1,12,461.355,46.735,2
'43598','219',3,4,1,11,180.88,97.20724571,11
'46134','219',4,5,0,8,2321.81,1389.750389,3
'28224','219',3,4.5,1,8,193.855,149.4122862,6
'43830','219',3,3.5,0,15,239.514,90.99526155,5
'49101','219',3,0,1,6,189.968,54.55292271,5
'75348','219',2,3.5,0,8,273.3,0,1
'67080','219',2,2.5,1,11,243.434,159.9889558,5
'54116','219',4,4.5,1,69,514.2690909,495.791332,44
'140592','219',4,4,1,30,321.1933333,273.9977504,24
'1753','219',2,3,0,24,280.9427273,273.0276185,11
'120699','219',3,4,0,11,742.2616667,370.3001853,6
'88874','219',3,5,1,9,301.905,88.63867328,8
'1230','219',3,3.5,0,255,982.6001807,958.8952462,166
'13307','219',4,4.5,1,47,177.8636111,122.1485101,36
'59192','219',4,4,1,15,751.44625,798.3126197,8
'34793','31',4,4,0,20,680.1816667,840.0879707,12
'22050','219',5,5,1,3,1105.34,223.3,2
'102408','100',2,4,0,17,272.002,135.7436938,10
'120053','31',4,3.5,0,12,626.765,348.6809014,10
'110746','219',4,4.5,1,24,506.86,552.3613263,15
'19372','219',4,4.5,0,16,412.2766667,324.902632,12
'11668','219',5,4.5,1,33,312.6717241,218.7249932,29
'62131','219',5,4.5,1,10,1270.41,772.8803526,5
'4393','219',2,3.5,1,16,184.460625,152.7991256,16
'139893','219',2,3,1,25,418.9091667,353.0747828,12
'45159','100',2,2,0,1,68.23,0,1
'118207','80',3,4,0,10,245.1142857,142.742316,7
'125440','219',3,4.5,1,6,198.658,75.77933185,5
'44693','219',4,4.5,1,27,1379.418333,1409.693352,18
'140724','80',3,4.5,1,18,283.8007143,129.7282567,14
'132696','219',3,4,1,10,232.0557143,102.1525916,7
'127988','219',3,4,0,30,291.4907143,142.4240448,14
'65529','219',3,4,0,12,168.848,140.9611585,10
'35679','219',4,4.5,1,143,807.1101,1168.993958,100
'102535','219',2,4,1,17,153.7085714,107.8237656,14
'75931','219',3,4.5,0,4,864.52,250.0950705,3
'28305','219',3,4.5,1,9,252.73,122.564748,4
'133942','219',3,4.5,1,8,821.655,665.005,2
'67703','219',3,4.5,1,1,128.64,0,1
'23552','219',3,3.5,0,28,134.1163636,110.2655249,11
'33570','55',3,2.5,0,7,121.47,42.84215058,3
'8797','219',2,2.5,1,6,0,0,0
'7632','32',5,4.5,1,6,552.008,329.1555561,5
'125513','219',2,3,1,2,164.76,0,1
'36996','219',3,4,1,33,568.8615,443.5736158,20
'27589','219',3,4,1,48,539.0464,435.1308398,25
'79550','219',3,4,0,32,532.0207143,365.0012371,14
'89754','55',2,0,0,13,308.8433333,199.5931385,3
'64543','215',4,4,1,10,330.7025,143.8901267,8
'53836','219',3,4.5,1,14,226.7981818,155.1698319,11
'137412','219',2,2.5,0,2,0,0,0
'120466','219',2,3.5,1,39,189.7174074,156.0816091,27
'131534','219',2,2.5,0,2,0,0,0
'53579','55',2,2.5,1,1,0,0,0
'96505','219',3,3,0,17,122.5315385,50.46920521,13
'116889','219',2,2,1,2,67.86,0,1
'115166','219',4,4,1,39,1424.3915,1223.338752,20
'105343','55',3,4,1,7,438.385,159.105,2
'78182','100',3,4,0,57,482.6452273,418.3602559,44
'80982','219',2,3,0,6,62.43,6.86861461,3
'6852','219',3,4,1,13,363.1636364,287.8195327,11
'30414','98',4,4.5,0,20,513.7352941,273.3956491,17
'65460','100',2,3.5,1,8,239.6225,73.20639944,4
'3579','219',3,3.5,1,30,196.2135,145.5936651,20
'108213','219',4,4.5,1,43,1023.307083,494.093452,24
'95142','100',4,4.5,0,7,706.7833333,451.5369349,3
'105533','219',2,3.5,1,16,145.6869231,117.9507814,13
'18526','219',3,4,1,19,251.5308333,142.1556951,12
'119532','219',2,2,1,3,219.27,0,1
'77908','219',2,4,1,20,130.2006667,72.06409383,15
'42207','100',3,4.5,1,24,300.554,228.6111119,5
'34695','219',4,4.5,1,29,688.11,619.3357347,10
'114196','219',3,4,1,5,119.63,38.54125841,3
'103962','219',3,4,1,14,229.65125,116.0503733,8
'128069','219',3,3,1,3,0,0,0
'34439','219',3,4,1,14,251.9208333,238.7736204,12
'36335','219',2,4,0,17,244.0976923,397.8585275,13
'35397','219',3,4.5,1,27,176.235,78.26728664,18
'76808','219',3,4,1,4,140.48,0,1
'74578','219',2,3,1,7,241.495,159.845,2
'109933','219',3,4.5,1,23,188.91,108.6363526,16
'78621','219',2,4,1,0,0,0,0
'3469','219',3,4.5,0,24,243.3069565,222.3633777,23
'78685','219',2,4,1,10,246.7966667,125.2886423,3
'124741','219',3,3,1,12,333.096,242.5004892,10
'117341','219',2,2.5,1,10,96.182,46.74078878,5
'97722','100',3,3.5,1,4,144.965,54.73419521,4
'25660','219',3,2.5,1,3,134.39,0,1
'89144','219',4,4,1,28,658.4571429,845.7748945,14
'65516','219',3,4,1,10,257.41,184.3318951,6
'83713','31',4,4.5,0,9,291.62,165.8174874,7
'16597','100',2,4,1,10,203.1042857,65.30474077,7
'88329','219',3,4,1,27,178.6582353,159.9843964,17
'32060','219',4,4.5,1,33,652.3123529,483.9468946,17
'121744','219',4,4,1,19,194.6941667,71.22100761,12
'53664','219',3,4.5,1,6,150.41,56.97560811,5
'83244','59',4,3.5,1,25,187.5178261,61.40549841,23
'89804','219',3,5,1,7,175.5133333,7.534632631,3
'23228','219',4,4,0,19,210.4275,220.7750234,16
'17170','219',3,3,1,17,469.558,826.480863,10
'125083','219',4,4.5,1,85,391.7082857,292.3040121,35
'36331','219',3,4.5,0,36,1347.687333,898.9969909,15
'114158','219',2,3.5,0,4,114.01,48.08759351,4
'94104','223',4,4,1,11,425.1533333,202.0106469,9
'18969','219',2,3,0,18,167.973125,114.7639392,16
'106982','219',3,4.5,1,5,544.5775,369.0579514,4
'131744','80',4,4,1,21,941.0975,629.2327136,8
'130915','99',4,3.5,0,9,1399.718,838.4958582,5
'118692','219',4,4,1,12,437.9133333,246.735615,9
'70030','99',4,4.5,1,29,228.2476471,96.23023669,17
'50808','219',4,4.5,1,20,312.8615385,188.3215585,13
'114559','219',3,3.5,0,20,926.664,1076.310721,5
'39039','219',3,4.5,1,13,109.265,58.76364731,10
'77923','219',3,4.5,1,11,233.42,61.39892073,3
'134331','219',3,4,0,27,341.6042857,180.1770845,21
'55348','219',4,4.5,1,24,180.7968421,106.5081116,19
'29967','219',2,3.5,0,11,110.4425,54.51789632,8
'30810','55',3,4,0,10,193.294,139.6895267,5
'75659','219',2,3,1,4,106.57,0,1
'106417','219',3,4,1,4,12.16,0,1
'39109','219',2,3,1,4,81.675,9.085,2
'86989','219',4,4,1,33,385.3407692,317.4590436,13
'140769','219',3,4,1,11,186.0733333,63.49710772,6
'103526','219',2,3.5,1,5,251.9425,99.11376503,4
'117267','219',4,4.5,1,33,1104.503077,601.2271437,13
'89367','219',2,3,1,0,0,0,0
'33828','100',4,4,1,29,304.684,109.6288722,15
'124712','219',4,4.5,0,14,560.0166667,130.0542506,6
'97665','219',3,4.5,1,6,154.07,66.44560733,6
'36594','219',3,3,1,2,0,0,0
'81224','219',4,4.5,1,12,837.2057143,274.2212287,7
'63276','219',2,3.5,1,5,127.372,50.46290455,5
'93727','219',5,4.5,0,8,1420.25,0,1
'107420','219',2,3,1,0,0,0,0
'9831','100',2,3,0,21,294.8523077,307.7454048,13
'70620','219',3,4.5,1,13,321.805,171.2327387,8
'32549','219',5,4.5,1,8,1304.923333,378.9379168,3
'86528','219',2,3,0,9,131.2916667,83.6587179,6
'89200','219',3,4,1,32,471.1638889,243.6136634,18
'2563','55',4,3.5,0,10,671.9225,591.3746005,8
'14242','219',3,4,1,14,221.6071429,85.19838156,7
'108840','219',2,3.5,1,10,298.8966667,240.2850251,9
'55298','219',3,3.5,1,5,100.605,37.32320089,4
'46884','219',5,0,0,9,956.9657143,611.5425982,7
'17560','219',3,3,1,12,149.59625,53.98187843,8
'66893','219',3,4.5,1,31,151.8031034,74.93551693,29
'109308','215',4,4.5,0,8,890.9275,518.6323403,4
'140117','219',3,3.5,1,5,190.84,18.98,2
'46393','219',3,4.5,0,31,378.5473333,333.3109629,15
'56595','219',2,2,0,5,51.45666667,0.278128667,3
'59471','219',3,3,1,9,248.488,186.8215091,5
'135544','100',5,4.5,0,18,482.23125,393.0677328,16
'419','219',4,4,0,55,416.0572973,459.5154775,37
'48019','219',3,3.5,0,19,613.9742857,522.7182833,7
'139530','219',4,4.5,1,22,365.7654545,230.558256,11
'32483','219',3,4.5,1,15,203.5914286,132.9131286,7
'110830','219',3,4.5,1,7,239.8466667,109.7668126,3
'99887','213',4,4.5,1,16,318.0435714,154.2157254,14
'72672','219',2,3,1,21,381.7792857,405.0314457,14
'51146','219',2,3,0,17,248.5584615,274.5158448,13
'11147','98',4,4,0,10,528.0814286,557.4169654,7
'40067','219',3,4,0,12,383.3333333,398.0457511,6
'132658','219',3,3.5,1,25,172.6055,86.69349396,20
'98557','219',3,4.5,1,27,820.18,750.1825082,13
'110264','219',4,4.5,1,17,395.3091667,310.9591821,12
'58544','55',4,4,1,21,451.7163636,212.7532947,11
'78856','219',3,4.5,1,3,119.325,32.545,2
'81879','80',3,4,0,7,244.048,134.0635347,5
'93342','219',3,4.5,1,10,228.3042857,94.07913172,7
'14504','219',2,3,0,5,262.9233333,114.3827264,3
'60050','219',2,3.5,0,6,107.4333333,50.8505951,3
'133499','219',3,4,1,12,225.567,139.5432082,10
'43278','219',3,4.5,1,9,130.4633333,11.72456917,6
'62306','219',3,3,0,13,168.6115385,129.5705152,13
'109908','219',4,4,1,24,190.820625,134.5939046,16
'85865','219',2,3.5,1,12,152.378,36.40534763,5
'30618','219',3,3.5,1,35,449.96,391.8832413,24
'58240','219',2,3.5,1,5,156.9466667,40.67879245,3
'71759','219',2,3.5,1,13,88.76125,35.88777976,8
'5885','219',4,4.5,1,24,318.0022222,216.0484611,9
'136720','205',4,4.5,1,44,490.5053333,439.3595092,30
'3158','219',4,4,1,26,188.3285714,96.54270076,21
'112502','219',4,4,1,147,577.6748544,481.3516435,103
'79953','219',3,4.5,1,17,343.4633333,212.678344,6
'101914','219',4,4,1,29,397.6994737,265.0058138,19
'106976','219',4,4,1,17,653.87875,542.697659,8
'119123','219',3,4,1,5,106.91,3.84,2
'95723','219',2,3.5,1,8,115.5575,61.69889034,8
'140315','219',3,4.5,1,39,335.5086667,238.3783884,30
'23298','219',3,4,0,8,112.91,36.24645178,3
'34733','219',2,4,1,20,95.94166667,64.5083075,18
'119316','219',4,4.5,1,44,554.4364286,455.9985209,28
'76211','219',3,4.5,1,13,218.535,72.69602087,8
'83360','219',3,4.5,1,11,201.32625,112.2764449,8
'64610','219',2,3.5,1,15,248.4722222,218.3316204,9
'64598','219',2,3.5,1,6,426.905,220.83442,4
'12822','219',3,5,1,6,172.035,80.49664729,4
'113015','219',3,4.5,1,9,145.52,43.83499933,6
'131454','219',4,4.5,1,41,516.783,748.9307187,30
'129762','31',4,4.5,0,34,289.2589286,181.0099542,28
'105634','219',3,4.5,1,10,121.8,60.97798947,6
'77914','219',3,4,0,21,427.0433333,250.5634234,6
'60302','219',3,4.5,0,3,351.12,0,1
'7793','219',4,5,0,9,607.2275,221.0378266,4
'718','219',3,3.5,1,4,104.6,0,1
'69874','219',3,4.5,1,17,370.76,389.0412256,10
'129396','55',4,4,1,30,662.2166667,322.4196525,21
'46266','219',3,4,1,9,256.4233333,143.7285446,6
'2506','219',3,4,1,21,138.0441667,37.04213602,12
'1940','219',2,3.5,1,7,168.6633333,124.7581544,6
'16805','100',3,3,1,8,252.94,121.791876,8
'96286','219',4,4.5,1,16,362.78375,152.8100933,8
'113424','219',3,4.5,1,4,184.56,36.92,2
'88931','219',3,4,1,7,410.37,272.6950702,4
'70404','219',2,4,1,2,172.25,0,1
'14840','219',3,3,1,86,317.5653846,236.4536989,52
'75916','219',2,3,1,8,183.11,164.3258052,7
'130428','219',3,4,0,6,272.02,0,1
'118429','219',2,3,0,2,70.62,0,1
'129228','219',5,4.5,1,36,1063.613333,432.217993,12
'38286','219',2,4,0,18,571.85,372.2959902,7
'52324','219',3,2.5,0,3,466.95,0,1
'4148','219',3,4.5,1,14,142.4808333,48.29768481,12
'113140','219',2,4,1,5,119.554,53.66393634,5
'21458','219',3,4,1,28,320.556,123.8050038,15
'53841','219',2,3,0,4,291.4,0,1
'21050','219',3,3.5,0,16,187.9628571,108.9496436,14
'128131','219',2,2.5,1,7,107.4166667,46.43969124,6
'121206','100',2,3,0,9,121.895,6.143676288,6
'20667','31',4,4,0,15,467.535,355.9872785,8
'25467','219',5,4.5,1,18,436.283,305.670157,10
'25486','219',3,4,1,35,290.3745455,196.1400124,22
'94855','219',2,3.5,1,2,255.06,0,1
'134058','73',4,4,0,19,152.2384615,93.82134798,13
'112805','219',3,4,1,15,115.7425,18.24164107,4
'103860','219',2,3,0,43,196.4390625,141.6243763,32
'4641','219',3,3.5,1,13,209.8244444,115.6747748,9
'137685','219',2,2.5,0,0,0,0,0
'71845','219',2,0,0,6,337.39,0,1
'37798','219',2,4,1,23,293.093125,152.829782,16
'119806','219',0,4.5,1,0,0,0,0
'27690','219',4,4.5,1,21,563.9878571,349.4839466,14
'140355','219',4,5,0,31,318.3904762,178.6042794,21
'59647','55',4,4.5,0,23,414.3064706,366.8277618,17
'26022','219',3,4.5,1,17,215.5716667,154.5599369,12
